          0  0.05997850 12.22004414
        100  0.14579020  8.36271667
        200  0.14579020  8.36271667
        300  0.14579020  8.36271667
        400  0.14579020  8.36271667
        500  0.14579020  8.36271667
        600  0.14579020  8.36271667
        700  0.14579020  8.36271667
        800  0.14579020  8.36271667
        900  0.14579020  8.36271667
       1000  0.14579020  8.36271667
       1100  0.14579020  8.36271667
       1200  0.14579020  8.36271667
       1300  0.14579020  8.36271667
       1400  0.14579020  8.36271667
       1500  0.14579020  8.36271667
       1600  0.14579020  8.36271667
       1700  0.14579020  8.36271667
       1800  0.14579020  8.36271667
       1900  0.14579020  8.36271667
       2000  0.14579020  8.36271667
       2100  0.14579020  8.36271667
       2200  0.14579020  8.36271667
       2300  0.14579020  8.36271667
       2400  0.14579020  8.36271667
       2500  0.14579020  8.36271667
       2600  0.14579020  8.36271667
       2700  0.14579020  8.36271667
       2800  0.14579020  8.36271667
       2900  0.14579020  8.36271667
       3000  0.14579020  8.36271667
       3100  0.14579020  8.36271667
       3200  0.14579020  8.36271667
       3300  0.14579020  8.36271667
       3400  0.14579020  8.36271667
       3500  0.14579020  8.36271667
       3600  0.14579020  8.36271667
       3700  0.14579020  8.36271667
       3800  0.14579020  8.36271667
       3900  0.14579020  8.36271667
       4000  0.14579020  8.36271667
       4100  0.14579020  8.36271667
       4200  0.14579020  8.36271667
       4300  0.14579020  8.36271667
       4400  0.14579020  8.36271667
       4500  0.14579020  8.36271667
       4600  0.14579020  8.36271667
       4700  0.14579020  8.36271667
       4800  0.14579020  8.36271667
       4900  0.14579020  8.36271667
       5000  0.14579020  8.36271667
       5100  0.14579020  8.36271667
       5200  0.14579020  8.36271667
       5300  0.14579020  8.36271667
       5400  0.14579020  8.36271667
       5500  0.14579020  8.36271667
       5600  0.14579020  8.36271667
       5700  0.14579020  8.36271667
       5800  0.14579020  8.36271667
       5900  0.14579020  8.36271667
       6000  0.14579020  8.36271667
       6100  0.14579020  8.36271667
       6200  0.14579020  8.36271667
       6300  0.14579020  8.36271667
       6400  0.14579020  8.36271667
       6500  0.14579020  8.36271667
       6600  0.14579020  8.36271667
       6700  0.14579020  8.36271667
       6800  0.14579020  8.36271667
       6900  0.14579020  8.36271667
       7000  0.14579020  8.36271667
       7100  0.14579020  8.36271667
       7200  0.14579020  8.36271667
       7300  0.14579020  8.36271667
       7400  0.14579020  8.36271667
       7500  0.14579020  8.36271667
       7600  0.14579020  8.36271667
       7700  0.14579020  8.36271667
       7800  0.14579020  8.36271667
       7900  0.14579020  8.36271667
       8000  0.14579020  8.36271667
       8100  0.14579020  8.36271667
       8200  0.14579020  8.36271667
       8300  0.14579020  8.36271667
       8400  0.14579020  8.36271667
       8500  0.14579020  8.36271667
       8600  0.14579020  8.36271667
       8700  0.14579020  8.36271667
       8800  0.14579020  8.36271667
       8900  0.14579020  8.36271667
       9000  0.14579020  8.36271667
       9100  0.14579020  8.36271667
       9200  0.14579020  8.36271667
       9300  0.14579020  8.36271667
       9400  0.14579020  8.36271667
       9500  0.14579020  8.36271667
       9600  0.14579020  8.36271667
       9700  0.14579020  8.36271667
       9800  0.14579020  8.36271667
       9900  0.14579020  8.36271667
      10000  0.14579020  8.36271667
